序号,投资者账号,投资者,报单编号,本地报单编号,交易所,合约代码,合约名称,买卖,开平,报单价格,报单数量,报单状态,成交均价,成交数量,撤单数量,剩余数量,报单时间,撤单时间,成交时间,成交时间(日),手续费,平仓盈亏,平仓盈亏(逐笔),类型,时态,策略编号,备注,MEMO,策略名称,类别,下单用户,撤单用户,IP地址,MAC,委托终端,前置ID,会话ID,营业部
1618,138411,？？？？？？？？′？？？,170888,000000025153,SHFE,ni2209,ni2209,    卖,开仓,160980,1,撤单,160810.0,0,1,0,00:02:00,00:02:03,, ,--,--,--,投机,GFD,套利[C32],,,ni09-08:Spread[C32],普通,138411,,,,InfiniV8_1,3,-290971658,
1617,138411,？？？？？？？？′？？？,170885,000000025137,SHFE,ni2209,ni2209,    卖,开仓,160960,1,撤单,160810.0,0,1,0,00:01:59,00:02:00,, ,--,--,--,投机,GFD,套利[C32],,,ni09-08:Spread[C32],普通,138411,,,,InfiniV8_1,3,-290971658,
1616,138411,？？？？？？？？′？？？,170878,000000025121,SHFE,ni2209,ni2209,    卖,开仓,160980,1,撤单,160810.0,0,1,0,00:01:58,00:01:59,, ,--,--,--,投机,GFD,套利[C32],,,ni09-08:Spread[C32],普通,138411,,,,InfiniV8_1,3,-290971658,
1615,138411,？？？？？？？？′？？？,170872,000000025105,SHFE,ni2209,ni2209,    卖,开仓,160970,1,撤单,160810.0,0,1,0,00:01:58,00:01:58,, ,--,--,--,投机,GFD,套利[C32],,,ni09-08:Spread[C32],普通,138411,,,,InfiniV8_1,3,-290971658,
1614,138411,？？？？？？？？′？？？,170839,000000025089,SHFE,ni2209,ni2209,    卖,开仓,160990,1,撤单,160810.0,0,1,0,00:01:52,00:01:58,, ,--,--,--,投机,GFD,套利[C32],,,ni09-08:Spread[C32],普通,138411,,,,InfiniV8_1,3,-290971658,
1613,138411,？？？？？？？？′？？？,170831,000000025073,SHFE,ni2209,ni2209,    卖,开仓,160940,1,撤单,160810.0,0,1,0,00:01:50,00:01:52,, ,--,--,--,投机,GFD,套利[C32],,,ni09-08:Spread[C32],普通,138411,,,,InfiniV8_1,3,-290971658,
1612,138411,？？？？？？？？′？？？,170830,000000025057,SHFE,ni2209,ni2209,    卖,开仓,160980,1,撤单,160810.0,0,1,0,00:01:50,00:01:50,, ,--,--,--,投机,GFD,套利[C32],,,ni09-08:Spread[C32],普通,138411,,,,InfiniV8_1,3,-290971658,
1611,138411,？？？？？？？？′？？？,169635,000000025041,SHFE,ni2209,ni2209,    卖,开仓,161110,1,撤单,160810.0,0,1,0,23:57:22,23:57:22,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1610,138411,？？？？？？？？′？？？,169463,000000025025,SHFE,ni2209,ni2209,    卖,开仓,161150,1,撤单,160810.0,0,1,0,23:56:29,23:56:29,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1609,138411,？？？？？？？？′？？？,169345,000000025009,SHFE,ni2209,ni2209,    卖,开仓,161010,1,撤单,160810.0,0,1,0,23:55:52,23:55:53,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1608,138411,？？？？？？？？′？？？,169194,000000024993,SHFE,ni2209,ni2209,    卖,开仓,161030,1,撤单,160810.0,0,1,0,23:55:16,23:55:16,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1607,138411,？？？？？？？？′？？？,169146,000000024977,SHFE,ni2209,ni2209,    卖,开仓,161040,1,撤单,160810.0,0,1,0,23:55:06,23:55:07,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1606,138411,？？？？？？？？′？？？,168445,000000024969,SHFE,ni2208,ni2208,买,平今,166060,1,全部成交,166060.0,1,0,0,23:51:57,,23:51:57,20220701 23:51:57,--,240.00,240.00,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1605,138411,？？？？？？？？′？？？,168443,000000024961,SHFE,ni2209,ni2209,    卖,平今,160910,1,全部成交,160910.0,1,0,0,23:51:57,,23:51:57,20220701 23:51:57,--,-140.00,-140.00,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1604,138411,？？？？？？？？′？？？,168442,000000024945,SHFE,ni2209,ni2209,    卖,平今,161010,1,撤单,160910.0,0,1,0,23:51:57,23:51:57,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1603,138411,？？？？？？？？′？？？,168402,000000024929,SHFE,ni2209,ni2209,    卖,平今,161050,1,撤单,160910.0,0,1,0,23:51:43,23:51:57,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1602,138411,？？？？？？？？′？？？,168381,000000024913,SHFE,ni2209,ni2209,    卖,平今,161170,1,撤单,160910.0,0,1,0,23:51:41,23:51:43,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1601,138411,？？？？？？？？′？？？,168336,000000024897,SHFE,ni2209,ni2209,    卖,平今,161190,1,撤单,160910.0,0,1,0,23:51:36,23:51:41,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1600,138411,？？？？？？？？′？？？,168269,000000024881,SHFE,ni2209,ni2209,    卖,平今,161160,1,撤单,160910.0,0,1,0,23:51:26,23:51:36,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1599,138411,？？？？？？？？′？？？,168252,000000024865,SHFE,ni2209,ni2209,    卖,平今,161110,1,撤单,160910.0,0,1,0,23:51:24,23:51:26,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1598,138411,？？？？？？？？′？？？,168242,000000024849,SHFE,ni2209,ni2209,    卖,平今,161190,1,撤单,160910.0,0,1,0,23:51:23,23:51:24,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1597,138411,？？？？？？？？′？？？,168238,000000024833,SHFE,ni2208,ni2208,买,平今,166250,1,全部成交,166250.0,1,0,0,23:51:23,,23:51:23,20220701 23:51:23,--,50.00,50.00,投机,GFD,套利[C31],CTP:报单已全成交或已撤销，不能再撤,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1596,138411,？？？？？？？？′？？？,168233,000000024817,SHFE,ni2208,ni2208,买,平今,166130,1,撤单,166250.0,0,1,0,23:51:22,23:51:23,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1595,138411,？？？？？？？？′？？？,168232,000000024809,SHFE,ni2209,ni2209,    卖,平今,161050,1,全部成交,161050.0,1,0,0,23:51:22,,23:51:22,20220701 23:51:22,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1594,138411,？？？？？？？？′？？？,168216,000000024793,SHFE,ni2209,ni2209,    卖,平今,161190,1,撤单,161050.0,0,1,0,23:51:19,23:51:22,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1593,138411,？？？？？？？？′？？？,168209,000000024777,SHFE,ni2209,ni2209,    卖,平今,161180,1,撤单,161050.0,0,1,0,23:51:18,23:51:19,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1592,138411,？？？？？？？？′？？？,168202,000000024761,SHFE,ni2209,ni2209,    卖,平今,161170,1,撤单,161050.0,0,1,0,23:51:17,23:51:18,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1591,138411,？？？？？？？？′？？？,168197,000000024745,SHFE,ni2209,ni2209,    卖,平今,161190,1,撤单,161050.0,0,1,0,23:51:16,23:51:17,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1590,138411,？？？？？？？？′？？？,168179,000000024729,SHFE,ni2209,ni2209,    卖,平今,161190,1,撤单,161050.0,0,1,0,23:51:10,23:51:16,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1589,138411,？？？？？？？？′？？？,168172,000000024713,SHFE,ni2209,ni2209,    卖,平今,161090,1,撤单,161050.0,0,1,0,23:51:10,23:51:10,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1588,138411,？？？？？？？？′？？？,168101,000000024697,SHFE,ni2209,ni2209,    卖,平今,161080,1,撤单,161050.0,0,1,0,23:51:02,23:51:10,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1587,138411,？？？？？？？？′？？？,168092,000000024681,SHFE,ni2209,ni2209,    卖,平今,161110,1,撤单,161050.0,0,1,0,23:51:02,23:51:02,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1586,138411,？？？？？？？？′？？？,167998,000000024665,SHFE,ni2209,ni2209,    卖,平今,161020,1,撤单,161050.0,0,1,0,23:50:54,23:51:02,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1585,138411,？？？？？？？？′？？？,167989,000000024649,SHFE,ni2209,ni2209,    卖,平今,161040,1,撤单,161050.0,0,1,0,23:50:53,23:50:54,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1584,138411,？？？？？？？？′？？？,167981,000000024625,SHFE,ni2209,ni2209,    卖,平今,161190,1,撤单,161050.0,0,1,0,23:50:53,23:50:53,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1583,138411,？？？？？？？？′？？？,167980,000000024609,SHFE,ni2209,ni2209,    卖,开仓,161190,1,撤单,161050.0,0,1,0,23:50:53,23:50:53,, ,--,--,--,投机,GFD,套利[C14],,,ni09-08:Spread[C14],普通,138411,,,,InfiniV8_1,3,-290971658,
1582,138411,？？？？？？？？′？？？,167965,000000024601,SHFE,ni2209,ni2209,    卖,平今,160980,1,撤单,161050.0,0,1,0,23:50:52,23:50:53,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1581,138411,？？？？？？？？′？？？,167877,000000024585,SHFE,ni2209,ni2209,    卖,平今,160940,1,撤单,161050.0,0,1,0,23:50:45,23:50:52,, ,--,--,--,投机,GFD,套利[C31],,,ni09-08:Spread[C31],普通,138411,,,,InfiniV8_1,3,-290971658,
1580,138411,？？？？？？？？′？？？,167498,000000024577,SHFE,ni2208,ni2208,    卖,开仓,166250,1,全部成交,166250.0,1,0,0,23:50:09,,23:50:09,20220701 23:50:09,1.00,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1579,138411,？？？？？？？？′？？？,167497,000000024569,SHFE,ni2209,ni2209,买,开仓,160950,1,全部成交,160950.0,1,0,0,23:50:09,,23:50:09,20220701 23:50:09,1.00,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1578,138411,？？？？？？？？′？？？,167492,000000024553,SHFE,ni2209,ni2209,买,开仓,160930,1,撤单,160950.0,0,1,0,23:50:09,23:50:09,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1577,138411,？？？？？？？？′？？？,167479,000000024537,SHFE,ni2209,ni2209,买,开仓,160900,1,撤单,160950.0,0,1,0,23:50:08,23:50:08,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1576,138411,？？？？？？？？′？？？,167400,000000024521,SHFE,ni2209,ni2209,买,开仓,160950,1,撤单,160950.0,0,1,0,23:50:00,23:50:01,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1575,138411,？？？？？？？？′？？？,167392,000000024505,SHFE,ni2209,ni2209,买,开仓,160890,1,撤单,160950.0,0,1,0,23:50:00,23:50:00,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1574,138411,？？？？？？？？′？？？,167383,000000024497,SHFE,ni2208,ni2208,    卖,开仓,166300,1,全部成交,166300.0,1,0,0,23:49:59,,23:49:59,20220701 23:49:59,1.00,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1573,138411,？？？？？？？？′？？？,167382,000000024489,SHFE,ni2208,ni2208,    卖,开仓,166300,1,全部成交,166300.0,1,0,0,23:49:59,,23:49:59,20220701 23:49:59,1.00,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1572,138411,？？？？？？？？′？？？,167381,000000024481,SHFE,ni2209,ni2209,买,开仓,161050,1,全部成交,161050.0,1,0,0,23:49:59,,23:49:59,20220701 23:49:59,1.00,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1571,138411,？？？？？？？？′？？？,167380,000000024473,SHFE,ni2209,ni2209,买,开仓,161050,1,全部成交,161050.0,1,0,0,23:49:59,,23:49:59,20220701 23:49:59,1.00,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1570,138411,？？？？？？？？′？？？,167361,000000024449,SHFE,ni2209,ni2209,买,开仓,160970,1,撤单,161050.0,0,1,0,23:49:55,23:49:59,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1569,138411,？？？？？？？？′？？？,167360,000000024441,SHFE,ni2209,ni2209,买,开仓,160970,1,撤单,161050.0,0,1,0,23:49:55,23:49:59,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1568,138411,？？？？？？？？′？？？,167355,000000024417,SHFE,ni2209,ni2209,买,开仓,160940,1,撤单,161050.0,0,1,0,23:49:54,23:49:55,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1567,138411,？？？？？？？？′？？？,167354,000000024409,SHFE,ni2209,ni2209,买,开仓,160940,1,撤单,161050.0,0,1,0,23:49:54,23:49:55,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1566,138411,？？？？？？？？′？？？,167341,000000024385,SHFE,ni2209,ni2209,买,开仓,160920,1,撤单,161050.0,0,1,0,23:49:52,23:49:53,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1565,138411,？？？？？？？？′？？？,167340,000000024377,SHFE,ni2209,ni2209,买,开仓,160920,1,撤单,161050.0,0,1,0,23:49:52,23:49:53,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1564,138411,？？？？？？？？′？？？,167337,000000024353,SHFE,ni2209,ni2209,买,开仓,160900,1,撤单,161050.0,0,1,0,23:49:51,23:49:52,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1563,138411,？？？？？？？？′？？？,167336,000000024345,SHFE,ni2209,ni2209,买,开仓,160900,1,撤单,161050.0,0,1,0,23:49:51,23:49:52,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1562,138411,？？？？？？？？′？？？,167329,000000024321,SHFE,ni2209,ni2209,买,开仓,160890,1,撤单,161050.0,0,1,0,23:49:50,23:49:51,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1561,138411,？？？？？？？？′？？？,167328,000000024313,SHFE,ni2209,ni2209,买,开仓,160890,1,撤单,161050.0,0,1,0,23:49:50,23:49:51,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1560,138411,？？？？？？？？′？？？,167321,000000024289,SHFE,ni2209,ni2209,买,开仓,160820,1,撤单,161050.0,0,1,0,23:49:50,23:49:50,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1559,138411,？？？？？？？？′？？？,167320,000000024281,SHFE,ni2209,ni2209,买,开仓,160820,1,撤单,161050.0,0,1,0,23:49:50,23:49:50,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1558,138411,？？？？？？？？′？？？,167308,000000024257,SHFE,ni2209,ni2209,买,开仓,160690,1,撤单,161050.0,0,1,0,23:49:49,23:49:50,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1557,138411,？？？？？？？？′？？？,167307,000000024249,SHFE,ni2209,ni2209,买,开仓,160690,1,撤单,161050.0,0,1,0,23:49:49,23:49:50,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1556,138411,？？？？？？？？′？？？,167264,000000024225,SHFE,ni2209,ni2209,买,开仓,160880,1,撤单,161050.0,0,1,0,23:49:40,23:49:41,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1555,138411,？？？？？？？？′？？？,167263,000000024217,SHFE,ni2209,ni2209,买,开仓,160880,1,撤单,161050.0,0,1,0,23:49:40,23:49:41,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1554,138411,？？？？？？？？′？？？,167249,000000024193,SHFE,ni2209,ni2209,买,开仓,160880,1,撤单,161050.0,0,1,0,23:49:38,23:49:39,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1553,138411,？？？？？？？？′？？？,167248,000000024185,SHFE,ni2209,ni2209,买,开仓,160880,1,撤单,161050.0,0,1,0,23:49:38,23:49:39,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1552,138411,？？？？？？？？′？？？,167225,000000024161,SHFE,ni2209,ni2209,买,开仓,160870,1,撤单,161050.0,0,1,0,23:49:34,23:49:35,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1551,138411,？？？？？？？？′？？？,167224,000000024153,SHFE,ni2209,ni2209,买,开仓,160870,1,撤单,161050.0,0,1,0,23:49:34,23:49:35,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1550,138411,？？？？？？？？′？？？,167217,000000024129,SHFE,ni2209,ni2209,买,开仓,160850,1,撤单,161050.0,0,1,0,23:49:32,23:49:34,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1549,138411,？？？？？？？？′？？？,167216,000000024121,SHFE,ni2209,ni2209,买,开仓,160850,1,撤单,161050.0,0,1,0,23:49:32,23:49:34,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1548,138411,？？？？？？？？′？？？,167211,000000024097,SHFE,ni2209,ni2209,买,开仓,160830,1,撤单,161050.0,0,1,0,23:49:31,23:49:32,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1547,138411,？？？？？？？？′？？？,167210,000000024089,SHFE,ni2209,ni2209,买,开仓,160830,1,撤单,161050.0,0,1,0,23:49:31,23:49:32,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1546,138411,？？？？？？？？′？？？,167204,000000024065,SHFE,ni2209,ni2209,买,开仓,160790,1,撤单,161050.0,0,1,0,23:49:30,23:49:31,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1545,138411,？？？？？？？？′？？？,167203,000000024057,SHFE,ni2209,ni2209,买,开仓,160790,1,撤单,161050.0,0,1,0,23:49:30,23:49:31,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1544,138411,？？？？？？？？′？？？,167198,000000024033,SHFE,ni2209,ni2209,买,开仓,160730,1,撤单,161050.0,0,1,0,23:49:29,23:49:30,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1543,138411,？？？？？？？？′？？？,167197,000000024025,SHFE,ni2209,ni2209,买,开仓,160730,1,撤单,161050.0,0,1,0,23:49:29,23:49:30,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1542,138411,？？？？？？？？′？？？,167193,000000024001,SHFE,ni2209,ni2209,买,开仓,160710,1,撤单,161050.0,0,1,0,23:49:29,23:49:29,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1541,138411,？？？？？？？？′？？？,167192,000000023993,SHFE,ni2209,ni2209,买,开仓,160710,1,撤单,161050.0,0,1,0,23:49:29,23:49:29,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1540,138411,？？？？？？？？′？？？,167189,000000023969,SHFE,ni2209,ni2209,买,开仓,160530,1,撤单,161050.0,0,1,0,23:49:28,23:49:29,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1539,138411,？？？？？？？？′？？？,167188,000000023961,SHFE,ni2209,ni2209,买,开仓,160530,1,撤单,161050.0,0,1,0,23:49:28,23:49:29,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
1538,138411,？？？？？？？？′？？？,167175,000000023937,SHFE,ni2209,ni2209,买,开仓,160860,1,撤单,161050.0,0,1,0,23:49:25,23:49:26,, ,--,--,--,投机,GFD,套利[C30],,,ni09-08:Spread[C30],普通,138411,,,,InfiniV8_1,3,-290971658,
1537,138411,？？？？？？？？′？？？,167174,000000023929,SHFE,ni2209,ni2209,买,开仓,160860,1,撤单,161050.0,0,1,0,23:49:25,23:49:26,, ,--,--,--,投机,GFD,套利[C28],,,ni09-08:Spread[C28],普通,138411,,,,InfiniV8_1,3,-290971658,
