"序号","投资者","用户描述","合约","买卖","开平","状态","委托价格","成交均价","总手数","未成交","已成交","投保","有效期","报单时间","强平原因","详细状态","终端产品","单号","合约名","交易所","交易单元","本地单号","品种",
"1391","""138411""","138411","ni2209","买　","开仓","已撤单","161360","-","1","1","0","投机","当日有效","23:40:50","非强平","已撤单","InfiniV8_1","      164180","沪镍2209","上期所","-1","000000021625|-290971658|3","ni",
"1390","""138411""","138411","ni2209","买　","开仓","已撤单","161350","-","1","1","0","投机","当日有效","23:40:49","非强平","已撤单","InfiniV8_1","      164171","沪镍2209","上期所","-1","000000021609|-290971658|3","ni",
"1389","""138411""","138411","ni2209","买　","开仓","已撤单","161340","-","1","1","0","投机","当日有效","23:40:48","非强平","已撤单","InfiniV8_1","      164168","沪镍2209","上期所","-1","000000021593|-290971658|3","ni",
"1388","""138411""","138411","ni2209","买　","开仓","已撤单","161320","-","1","1","0","投机","当日有效","23:40:46","非强平","已撤单","InfiniV8_1","      164159","沪镍2209","上期所","-1","000000021577|-290971658|3","ni",
"1387","""138411""","138411","ni2209","买　","开仓","已撤单","161310","-","1","1","0","投机","当日有效","23:40:45","非强平","已撤单","InfiniV8_1","      164156","沪镍2209","上期所","-1","000000021561|-290971658|3","ni",
"1386","""138411""","138411","ni2209","买　","开仓","已撤单","161620","-","1","1","0","投机","当日有效","23:38:48","非强平","已撤单","InfiniV8_1","      163134","沪镍2209","上期所","-1","000000021545|-290971658|3","ni",
"1385","""138411""","138411","ni2209","买　","开仓","已撤单","161670","-","1","1","0","投机","当日有效","23:38:44","非强平","已撤单","InfiniV8_1","      163114","沪镍2209","上期所","-1","000000021529|-290971658|3","ni",
"1384","""138411""","138411","ni2209","买　","开仓","已撤单","161630","-","1","1","0","投机","当日有效","23:38:42","非强平","已撤单","InfiniV8_1","      163103","沪镍2209","上期所","-1","000000021513|-290971658|3","ni",
"1383","""138411""","138411","ni2209","买　","开仓","已撤单","161620","-","1","1","0","投机","当日有效","23:37:33","非强平","已撤单","InfiniV8_1","      162592","沪镍2209","上期所","-1","000000021497|-290971658|3","ni",
"1382","""138411""","138411","ni2209","买　","开仓","已撤单","161810","-","1","1","0","投机","当日有效","23:37:00","非强平","已撤单","InfiniV8_1","      162332","沪镍2209","上期所","-1","000000021481|-290971658|3","ni",
"1381","""138411""","138411","ni2209","买　","开仓","已撤单","162360","-","1","1","0","投机","当日有效","23:32:53","非强平","已撤单","InfiniV8_1","      160640","沪镍2209","上期所","-1","000000021465|-290971658|3","ni",
"1380","""138411""","138411","ni2209","买　","开仓","已撤单","162240","-","1","1","0","投机","当日有效","23:32:52","非强平","已撤单","InfiniV8_1","      160636","沪镍2209","上期所","-1","000000021449|-290971658|3","ni",
"1379","""138411""","138411","ni2209","买　","开仓","已撤单","162150","-","1","1","0","投机","当日有效","23:32:51","非强平","已撤单","InfiniV8_1","      160630","沪镍2209","上期所","-1","000000021433|-290971658|3","ni",
"1378","""138411""","138411","ni2209","买　","开仓","已撤单","162120","-","1","1","0","投机","当日有效","23:32:51","非强平","已撤单","InfiniV8_1","      160629","沪镍2209","上期所","-1","000000021417|-290971658|3","ni",
"1377","""138411""","138411","ni2209","　卖","开仓","已撤单","162180","-","1","1","0","投机","当日有效","23:30:38","非强平","已撤单","InfiniV8_1","      159855","沪镍2209","上期所","-1","000000021401|-290971658|3","ni",
"1376","""138411""","138411","ni2209","买　","开仓","已撤单","161790","-","1","1","0","投机","当日有效","23:28:14","非强平","已撤单","InfiniV8_1","      158964","沪镍2209","上期所","-1","000000021385|-290971658|3","ni",
"1375","""138411""","138411","ni2209","买　","开仓","已撤单","161780","-","1","1","0","投机","当日有效","23:28:13","非强平","已撤单","InfiniV8_1","      158962","沪镍2209","上期所","-1","000000021369|-290971658|3","ni",
"1374","""138411""","138411","ni2209","买　","开仓","已撤单","161720","-","1","1","0","投机","当日有效","23:28:08","非强平","已撤单","InfiniV8_1","      158937","沪镍2209","上期所","-1","000000021353|-290971658|3","ni",
"1373","""138411""","138411","ni2209","买　","开仓","已撤单","161710","-","1","1","0","投机","当日有效","23:28:05","非强平","已撤单","InfiniV8_1","      158926","沪镍2209","上期所","-1","000000021337|-290971658|3","ni",
"1372","""138411""","138411","ni2209","买　","开仓","已撤单","161570","-","1","1","0","投机","当日有效","23:26:54","非强平","已撤单","InfiniV8_1","      158615","沪镍2209","上期所","-1","000000021321|-290971658|3","ni",
"1371","""138411""","138411","ni2209","　卖","开仓","已撤单","162350","-","1","1","0","投机","当日有效","23:24:35","非强平","已撤单","InfiniV8_1","      158184","沪镍2209","上期所","-1","000000021305|-290971658|3","ni",
"1370","""138411""","138411","ni2208","买　","平今","全部成交","166910","166910.0","1","0","1","投机","当日有效","23:22:19","非强平","全部成交报单已提交","InfiniV8_1","      157737","沪镍2208","上期所","-1","000000021297|-290971658|3","ni",
"1369","""138411""","138411","ni2209","　卖","平今","全部成交","161720","161720.0","1","0","1","投机","当日有效","23:22:18","非强平","全部成交","InfiniV8_1","      157730","沪镍2209","上期所","-1","000000021289|-290971658|3","ni",
"1368","""138411""","138411","ni2209","　卖","平今","已撤单","161700","-","1","1","0","投机","当日有效","23:22:16","非强平","已撤单","InfiniV8_1","      157723","沪镍2209","上期所","-1","000000021273|-290971658|3","ni",
"1367","""138411""","138411","ni2209","　卖","平今","已撤单","161720","-","1","1","0","投机","当日有效","23:22:14","非强平","已撤单","InfiniV8_1","      157716","沪镍2209","上期所","-1","000000021257|-290971658|3","ni",
"1366","""138411""","138411","ni2209","　卖","平今","已撤单","161760","-","1","1","0","投机","当日有效","23:22:06","非强平","已撤单","InfiniV8_1","      157692","沪镍2209","上期所","-1","000000021241|-290971658|3","ni",
"1365","""138411""","138411","ni2209","　卖","平今","已撤单","161770","-","1","1","0","投机","当日有效","23:22:06","非强平","已撤单","InfiniV8_1","      157689","沪镍2209","上期所","-1","000000021225|-290971658|3","ni",
"1364","""138411""","138411","ni2209","　卖","平今","已撤单","161760","-","1","1","0","投机","当日有效","23:22:05","非强平","已撤单","InfiniV8_1","      157686","沪镍2209","上期所","-1","000000021209|-290971658|3","ni",
"1363","""138411""","138411","ni2209","　卖","平今","已撤单","161720","-","1","1","0","投机","当日有效","23:22:04","非强平","已撤单","InfiniV8_1","      157683","沪镍2209","上期所","-1","000000021193|-290971658|3","ni",
"1362","""138411""","138411","ni2209","　卖","平今","已撤单","161770","-","1","1","0","投机","当日有效","23:22:04","非强平","已撤单","InfiniV8_1","      157682","沪镍2209","上期所","-1","000000021177|-290971658|3","ni",
"1361","""138411""","138411","ni2208","买　","平今","全部成交","167020","167020.0","1","0","1","投机","当日有效","23:22:03","非强平","全部成交报单已提交","InfiniV8_1","      157679","沪镍2208","上期所","-1","000000021169|-290971658|3","ni",
"1360","""138411""","138411","ni2209","　卖","平今","全部成交","161770","161770.0","1","0","1","投机","当日有效","23:22:03","非强平","全部成交报单已提交","InfiniV8_1","      157678","沪镍2209","上期所","-1","000000021161|-290971658|3","ni",
"1359","""138411""","138411","ni2209","　卖","平今","已撤单","161780","-","1","1","0","投机","当日有效","23:22:02","非强平","已撤单","InfiniV8_1","      157673","沪镍2209","上期所","-1","000000021145|-290971658|3","ni",
"1358","""138411""","138411","ni2209","　卖","平今","已撤单","161770","-","1","1","0","投机","当日有效","23:22:00","非强平","已撤单","InfiniV8_1","      157642","沪镍2209","上期所","-1","000000021129|-290971658|3","ni",
"1357","""138411""","138411","ni2209","　卖","平今","已撤单","161790","-","1","1","0","投机","当日有效","23:21:56","非强平","已撤单","InfiniV8_1","      157629","沪镍2209","上期所","-1","000000021113|-290971658|3","ni",
"1356","""138411""","138411","ni2209","　卖","平今","已撤单","161780","-","1","1","0","投机","当日有效","23:21:54","非强平","已撤单","InfiniV8_1","      157623","沪镍2209","上期所","-1","000000021097|-290971658|3","ni",
"1355","""138411""","138411","ni2209","　卖","平今","已撤单","161770","-","1","1","0","投机","当日有效","23:21:54","非强平","已撤单","InfiniV8_1","      157622","沪镍2209","上期所","-1","000000021081|-290971658|3","ni",
"1354","""138411""","138411","ni2209","　卖","平今","已撤单","161790","-","1","1","0","投机","当日有效","23:21:52","非强平","已撤单","InfiniV8_1","      157615","沪镍2209","上期所","-1","000000021065|-290971658|3","ni",
"1353","""138411""","138411","ni2209","　卖","平今","已撤单","161780","-","1","1","0","投机","当日有效","23:21:50","非强平","已撤单","InfiniV8_1","      157611","沪镍2209","上期所","-1","000000021049|-290971658|3","ni",
"1352","""138411""","138411","ni2209","　卖","平今","已撤单","161790","-","1","1","0","投机","当日有效","23:21:50","非强平","已撤单","InfiniV8_1","      157608","沪镍2209","上期所","-1","000000021033|-290971658|3","ni",
"1351","""138411""","138411","ni2209","　卖","平今","已撤单","161780","-","1","1","0","投机","当日有效","23:21:49","非强平","已撤单","InfiniV8_1","      157606","沪镍2209","上期所","-1","000000021017|-290971658|3","ni",
"1350","""138411""","138411","ni2209","　卖","平今","已撤单","161790","-","1","1","0","投机","当日有效","23:21:48","非强平","已撤单","InfiniV8_1","      157603","沪镍2209","上期所","-1","000000021001|-290971658|3","ni",
"1349","""138411""","138411","ni2209","　卖","平今","已撤单","161780","-","1","1","0","投机","当日有效","23:21:44","非强平","已撤单","InfiniV8_1","      157596","沪镍2209","上期所","-1","000000020985|-290971658|3","ni",
"1348","""138411""","138411","ni2209","　卖","平今","已撤单","161790","-","1","1","0","投机","当日有效","23:21:44","非强平","已撤单","InfiniV8_1","      157595","沪镍2209","上期所","-1","000000020969|-290971658|3","ni",
"1347","""138411""","138411","ni2209","　卖","平今","已撤单","161780","-","1","1","0","投机","当日有效","23:21:43","非强平","已撤单","InfiniV8_1","      157593","沪镍2209","上期所","-1","000000020953|-290971658|3","ni",
"1346","""138411""","138411","ni2208","　卖","开仓","全部成交","166620","166620.0","1","0","1","投机","当日有效","23:16:17","非强平","全部成交报单已提交","InfiniV8_1","      156417","沪镍2208","上期所","-1","000000020945|-290971658|3","ni",
"1345","""138411""","138411","ni2209","买　","开仓","全部成交","161200","161200.0","1","0","1","投机","当日有效","23:16:17","非强平","全部成交报单已提交","InfiniV8_1","      156416","沪镍2209","上期所","-1","000000020937|-290971658|3","ni",
"1344","""138411""","138411","ni2208","　卖","开仓","全部成交","166740","166740.0","1","0","1","投机","当日有效","23:16:17","非强平","全部成交报单已提交","InfiniV8_1","      156406","沪镍2208","上期所","-1","000000020929|-290971658|3","ni",
"1343","""138411""","138411","ni2209","买　","开仓","全部成交","161200","161200.0","1","0","1","投机","当日有效","23:16:17","非强平","全部成交报单已提交","InfiniV8_1","      156405","沪镍2209","上期所","-1","000000020921|-290971658|3","ni",
"1342","""138411""","138411","ni2209","买　","开仓","已撤单","161520","-","1","1","0","投机","当日有效","23:16:16","非强平","已撤单","InfiniV8_1","      156400","沪镍2209","上期所","-1","000000020905|-290971658|3","ni",
"1341","""138411""","138411","ni2209","买　","开仓","已撤单","161500","-","1","1","0","投机","当日有效","23:16:15","非强平","已撤单","InfiniV8_1","      156398","沪镍2209","上期所","-1","000000020889|-290971658|3","ni",
"1340","""138411""","138411","ni2209","买　","开仓","已撤单","161450","-","1","1","0","投机","当日有效","23:16:12","非强平","已撤单","InfiniV8_1","      156389","沪镍2209","上期所","-1","000000020873|-290971658|3","ni",
"1339","""138411""","138411","ni2209","买　","开仓","已撤单","161500","-","1","1","0","投机","当日有效","23:16:12","非强平","已撤单","InfiniV8_1","      156388","沪镍2209","上期所","-1","000000020857|-290971658|3","ni",
